dpca0g000640.840	pentatricopeptide repeat 336 (PPR336);Tetratricopeptide repeat (TPR)-like superfamily protein	OsPLS29
dpca7g534830.840	ankyrin repeat family protein	OsTPR161;OsANK2, OsTPR047, TPR047, OsTPR47, TPR47
dpca7g479990.840	Polynucleotidyl transferase, ribonuclease H fold protein with HRDC domain	
dpca7g534300.840	3-oxo-5-alpha-steroid 4-dehydrogenase family protein	
dpca7g524980.840	CHB3	OsCHB704, CHB704, HDMA707, OsHDMA707;OsCHB706, CHB706
dpca7g480290.840	unknown protein	
dpca7g524450.840	Protein of unknown function (DUF300)	OsMac1, Mac1;OsMac3
dpca7g531210.840	Guanylate-binding family protein	
dpca7g518020.840	Prolyl oligopeptidase family protein	OsPOP1, POP1;OsPOP9, POP9;OsPOP15, POP15;OsPOP19, POP19
dpca7g516890.840	embryo defective 3012 (EMB3012)	
dpca7g480600.840	TARGET OF MONOPTEROS 6 (TMO6);Dof-type zinc finger DNA-binding family protein;OBF-binding protein 3 (OBP3)	OsDof22, Dof22, OsDof-22, OsDof23, Dof23;OsDof14, Dof14, OsDof-14, OsDof12, Dof12;OsDof4, OsDof8, Dof8, OsDof-8, DOF8, OsDof10, Dof10;OsDof21, Dof21, OsDof-21, OsCDF2, CDF2, OsDof22, Dof22;OsDof11, Dof11, OsDof-11, OsDof13, Dof13
dpca7g527200.840	sterol methyltransferase 1 (SMT1);sterol methyltransferase 3 (SMT3);sterol methyltransferase 2 (SMT2)	Ossmt1-1, OsSMT1-1;OsSMT1-2;Ossmt2-1;OsSMT1-3
dpca7g530650.840	thioredoxin H-type 1 (TRX1);thioredoxin H-type 5 (TRX5);ATTRX4;thioredoxin 3 (TRX3);thioredoxin 2 (TRX2)	trxh, Trx-H, OsTRXh1, TRXh1, OsTrxh1, Os1, OsTrx23, Trx23, RPP13-1;OsTRXh5, OsTrx24, Trx24, Os4, OsTrxh4;OsTRXh4, OsTrx10, Trx10, Os3, OsTrxh3
dpca7g475110.840	leucine-rich repeat transmembrane protein kinase family protein;Leucine-rich repeat protein kinase family protein;receptor-like kinase 1 (RKL1)	OsPRK
dpca7g526240.840	chloroplast stem-loop binding protein of  41 kDa (CSP41A);chloroplast RNA binding (CRB)	CSP41b, LGL1
dpca7g511140.840	FMN-linked oxidoreductases superfamily protein;Aldolase-type TIM barrel family protein	
dpca7g518180.840	RNA-binding (RRM/RBD/RNP motifs) family protein	OsRRM1-89;OsRRM1-133
dpca7g541180.840	Protein of unknown function (DUF 3339);unknown protein	
dpca7g525020.840	heavy metal atpase 2 (HMA2);heavy metal atpase 4 (HMA4)	HMA3, OsHMA3, OsHMA3a, OsHMA3n, osHMA3, OsHMP34, HMP34;OsHMA7, osHMA4, HMA7, OsHMP12, HMP12;OsHMA9, oshma9-1, oshma9-2, HMA9, OsHMP33, HMP33;OsHMA5, osHMA6, HMA5, OsHMP11, HMP11;OsHMA8, osHMA5, HMA8, OsHMP27, HMP27
dpca7g494190.840	basic helix-loop-helix (bHLH) DNA-binding superfamily protein;basic helix-loop-helix 32 (BHLH32)	OsbHLH043;OsbHLH042, bHLH042;OsbHLH036;OsbHLH040, bHLH40
dpca7g471430.840	FUNCTIONS IN: molecular_function unknown;BEST Arabidopsis thaliana protein match is: COP1-interacting protein-related (TAIR:AT1G72410.1);COP1-interacting protein-related	ep2, EP2/DEP2/SRS1, SRS1/DEP2, DEP2, SRS1, OsSRS1, CL7(t), OsRELA, RELA, SUG1, OsSUG1
dpca7g488810.840	formin homology 1 (AFH1);Actin-binding FH2 (formin homology 2) family protein;formin homolog 6 (FH6);formin homology5 (Fh5)	OsFH15;OsFH1;OsFH4;OsFH13, FH13, OsDRT;OsSTA198, STA198, OsFH11
dpca7g527630.840	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein;damaged DNA binding protein 1A (DDB1A)	spl5(bl6,spl5-1), bl6, spl5, SF3b3
dpca7g516880.840	FACKEL (FK);DWARF 5 (DWF5)	OsFK2;OsFK1
dpca7g481430.840	unknown protein	
dpca7g494580.840	alpha/beta-Hydrolases superfamily protein;serine carboxypeptidase-like 40 (scpl40);serine carboxypeptidase-like 26 (scpl26);serine carboxypeptidase-like 27 (SCPL27);serine carboxypeptidase-like 28 (scpl28)	OsSCP43;OsSCP11;OsSCP40;OsSCP12;OsSCP5
dpca7g508340.840	Endoplasmic reticulum vesicle transporter protein	
dpca7g520090.840	Ribosomal protein L2 family;embryo defective 2296 (EMB2296);ribosomal protein L2 (RPL2.2);ribosomal protein L2 (RPL2.1)	rpl2, rpl8, RPL8, OsRPL2, OsRPL8
dpca7g490800.840	dihydroflavonol 4-reductase-like1 (DRL1);NAD(P)-binding Rossmann-fold superfamily protein	OsTKPR1, TKPR1, OsDFR2, OS-DFR2, OsDFR2A, DFR2A, OsCCRL1, CCRL1;OS-DFR3, OsDFR3, OsDFR7, DFR7;OsTKPR2;OS-CCR, OsCCR, CCR, OsCCR20, OsCCR14, CCR14, OsCCR2, CCR2;OsCADL, OsCCRL11, CCRL11
dpca7g501820.840	alpha/beta-Hydrolases superfamily protein	
dpca7g464940.840	ascorbate peroxidase 1 (APX1)	OsAPX2, OsAPx02, APXb, OsAPx2, OSAPX2, APx2, cAPX, OsAPX1, APX1;OsAPX1, APXa, OsAPXa, OsAPx01, OsAPx1, OSAPX1, APx1, cAPX, APX2, cAPXa, OscAPXa
dpca7g472280.840	6-phosphogluconolactonase 1 (PGL1);EMBRYO DEFECTIVE 2024 (EMB2024);6-phosphogluconolactonase 2 (PGL2)	
dpca7g471160.840	Plant protein of unknown function (DUF827)	
dpca7g506410.840	carotenoid cleavage dioxygenase 1 (CCD1);nine-cis-epoxycarotenoid dioxygenase 5 (NCED5);nine-cis-epoxycarotenoid dioxygenase 2 (NCED2);nine-cis-epoxycarotenoid dioxygenase 3 (NCED3);nine-cis-epoxycarotenoid dioxygenase 9 (NCED9)	OsZAS, OsCCD8e, CCD8e;OsCCD8d, ZAS-L1, OsZAS-L1, OsZAS1b, ZAS1b, OsCCD8c, CCD8c;OsZAS-L2, OsZAS1c, ZAS1c, OsCCD8d, CCD8d;OSNCED1, OsNCED-1, OsNCED3, OsNced3, NCED3, OsNCED9, NCED9;OsCCD1, OsCCD4a, CCD4a
dpca7g469780.840	origin recognition complex protein 6 (ORC6)	OsORC6
dpca7g520140.840	calcium-dependent protein kinase 16 (CPK16);calcium-dependent protein kinase 28 (CPK28);calcium-dependent protein kinase 18 (CPK18)	OsCDPK18, OsCPK18, CDPK5, OsCDPK5, CPK18;OsCDPK4, OsCPK4, CPK4, CDPK1
dpca7g533110.840	disease resistance protein (TIR-NBS-LRR class);disease resistance protein (TIR-NBS-LRR class), putative;Disease resistance protein (TIR-NBS-LRR class) family	
dpca7g494520.840	phospholipase A 2A (PLA2A);PLP1;PATATIN-like protein 4 (PLP4);PATATIN-like protein 5 (PLP5)	OspPLAIIeta, pPLAIIeta, MATL2;OspPLAIIepsilon, pPLAIIepsilon;OspPLAIIdelta, pPLAIIdelta;OspPLAIItheta, pPLAIItheta;OspPLAIIbeta, pPLAIIbeta, OspPLAIIphi, pPLAIIphi, NLD, PLP1, OspPLAIIphi/PLP1, OsMATL, MTL, OsMTL
dpca7g511730.840	HOMOLOGY-DEPENDENT GENE SILENCING 1 (HOG1);MATERNAL EFFECT EMBRYO ARREST 58 (MEE58);S-adenosyl-l-homocysteine (SAH) hydrolase 2 (SAHH2)	OsSAHH, SAHH
dpca7g469190.840	DNA-binding storekeeper protein-related transcriptional regulator	OsGeBP6, GeBP6;OsGeBP9, GeBP9;OsGeBP1, GeBP1
dpca7g535140.840	gibberellin 2-oxidase 8 (GA2OX8);gibberellin 2-oxidase 7 (GA2OX7);2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;jasmonate-regulated gene 21 (JRG21)	OsGA2ox6;GA2OX9, OsGA2ox9, GA2ox7, 2-ODD35, Os2-ODD35, 2ODD35, Os2ODD35, OsEPE1;OsGA2ox5, 2-ODD32, Os2-ODD32, 2ODD32, Os2ODD32;OsGA2ox11, 2-ODD31, Os2-ODD31, 2ODD31, Os2ODD31
dpca7g477340.840	Adenine nucleotide alpha hydrolases-like superfamily protein;PHOS34	OsUSP, USP, OsUSP30, OsUSP4, USP4;OsUSP5;OsUSP26
dpca7g496590.840	ACAULIS 5 (ACL5);spermidine synthase 1 (SPDS1);spermidine synthase 2 (SPDS2)	OsACL5;OsSPMS2, OsSPDS3, SPDS3;OsSPDS1, OsSPDS, SPDS
dpca7g487190.840	beta-1,3-glucanase 1 (BG1);O-Glycosyl hydrolases family 17 protein;Glycosyl hydrolase superfamily protein	Gns8, OsGns8;OsBG11
dpca7g520740.840	cytochrome P450, family 71, subfamily B, polypeptide 2 (CYP71B2);cytochrome P450, family 71, subfamily B, polypeptide 34 (CYP71B34);cytochrome P450, family 71, subfamily B, polypeptide 20 (CYP71B20);cytochrome P450, family 71, subfamily B, polypeptide 19 (CYP71B19);cytochrome P450, family 71, subfamily B, polypeptide 37 (CYP71B37)	OsCYP71Q1;OsCYP71E3;OsCYP71E5, OsCYP71E1, CYP71E1;OsCYP71K1;Oscyp71Z5, OsCYP71Z4, CYP71Z4
dpca7g482580.840	Amidase family protein	
dpca7g515460.840	myb domain protein 36 (MYB36);myb domain protein 68 (MYB68);REGULATOR OF AXILLARY MERISTEMS 2 (RAX2);myb domain protein 84 (MYB84)	OsMYB36a, Os2R_MYB75, 2R_MYB75, MYB2-90, OsMYB2-90;OsMYB36c, Os2R_MYB42, 2R_MYB42, MYB2-47, OsMYB2-47;OsMYB55, OsMYB-2, MYB55, MYB-2, OsPL, Os2R_MYB60, 2R_MYB60, MYB2-70, OsMYB2-70;OsRGN1, Os2R_MYB10, 2R_MYB10, MYB2-11, OsMYB2-11;OsMYB30, MYB30, Os2R_MYB84, MYB2-101, OsMYB2-101
dpca7g468120.840	SUVR4	OsSET10, SDG712, OsSDG712;OsSET11, SDG706, SDG744, OsSDG744, OsPcG15, PcG15;OsSET40, SDG733, OsSUVH11, OsSDG733;OsSET4, SET4, SDG709, OsSDG709, OsSUVH7
dpca7g532000.840	EARLY LIGHT-INDUCIBLE PROTEIN 2 (ELIP2);EARLY LIGHT-INDUCABLE PROTEIN (ELIP1)	OsELIP
dpca7g529180.840	P-loop containing nucleoside triphosphate hydrolases superfamily protein;AAA-ATPase 1 (AATP1)	
dpca7g495610.840	hydroxyproline-rich glycoprotein family protein;BEST Arabidopsis thaliana protein match is: hydroxyproline-rich glycoprotein family protein (TAIR:AT3G56590.2);zinc finger (C3HC4-type RING finger) family protein	
dpca7g497550.840	embryo defective 1187 (emb1187);Protein kinase superfamily protein;choline kinase 1 (CK1)	
dpca7g530630.840	thioredoxin H-type 5 (TRX5);thioredoxin H-type 1 (TRX1);ATTRX4;thioredoxin 3 (TRX3);thioredoxin 2 (TRX2)	trxh, Trx-H, OsTRXh1, TRXh1, OsTrxh1, Os1, OsTrx23, Trx23, RPP13-1;OsTRXh3, TRXH3, OsTrx26, Trx26, antiSTR1, OsTDX, TDX;OsTRXh5, OsTrx24, Trx24, Os4, OsTrxh4
dpca7g506860.840	CDP-diacylglycerol synthase 1 (CDS1);Phosphatidate cytidylyltransferase family protein;cytidinediphosphate diacylglycerol synthase 2 (CDS2)	OsRBL1
dpca7g483470.840	STRUBBELIG-receptor family 5 (SRF5);STRUBBELIG-receptor family 4 (SRF4);STRUBBELIG-receptor family 6 (SRF6);STRUBBELIG-receptor family 7 (SRF7)	
dpca7g494340.840	serine carboxypeptidase-like 40 (scpl40);serine carboxypeptidase-like 26 (scpl26);serine carboxypeptidase-like 23 (scpl23);BRI1 SUPPRESSOR 1 (BRS1);serine carboxypeptidase-like 22 (scpl22)	OsSCP43;OsSCP42;OsSCP12;OsSCP13;OsSCP40
dpca7g533730.840	NAD(P)-binding Rossmann-fold superfamily protein	
dpca7g474030.840	ARM repeat superfamily protein	OsPUB15, OsPUB15, PUB15;OsPUB16, OsPUB16, PUB16;OsPUB9, OsPUB09, OsPUB9, PUB9
dpca7g524700.840	UDP-Glycosyltransferase superfamily protein;UDP-glucosyl transferase 76E2 (UGT76E2);UDP-glucosyl transferase 76E1 (UGT76E1);UDP-glucosyl transferase 76E11 (UGT76E11)	OsUGT710C2;OsEnS-102
dpca7g498190.840	Eukaryotic aspartyl protease family protein	
dpca7g479840.840	MATE efflux family protein	OsPEZ2, OsMATE15, MATE15;OsPEZ1, OsMATE14, MATE14;OsMATE13
dpca7g483970.840	trithorax-like protein 2 (ATX2);homologue of trithorax (ATX1)	OsSET37, SDG732, SDG751, OsSDG751;OsSET33, OsSDG723, SDG723, OsTrx1, Trx1, OsTrx1/SDG723, DLN219, OsDLN219;OsSET1, SET1, OsSDG721;OsSET2, SDG705, OsSDG705;OsSET43, SDG717, OsSDG717
dpca7g492320.840	BTB/POZ domain-containing protein	OsC3-BTB2;OsC3-BTB1
dpca7g527750.840	P-loop containing nucleoside triphosphate hydrolases superfamily protein;DEA(D/H)-box RNA helicase family protein	
dpca7g503130.840	Peroxidase superfamily protein	prx109, POX-2;prx30, OsPrx30;POXgX9, OsPOXgX9, prx112, OsPrx112, PRX112;prx130, OsPRX130, OsPRX2, PRX2
dpca7g483590.840	ARIADNE 10 (ARI10);ARIADNE 9 (ARI9);ARIADNE 7 (ARI7)	
dpca7g497720.840	SAUR-like auxin-responsive protein family 	OsSAUR38, OsSAURq9, SAURq9;OsSAUR5;OsSAUR20;OsSAUR27, OsSAUR28, SAUR28
dpca7g489310.840	Protein of Unknown Function (DUF239)	OsLOTR1
dpca7g465610.840	Arabidopsis thaliana protein kinase 19 (ATPK19);serine/threonine protein kinase 2 (S6K2)	OsAGC14;OsS6K1, OsAGC7, AGC7;OsAGC8
dpca7g529120.840	AAA-ATPase 1 (AATP1);P-loop containing nucleoside triphosphate hydrolases superfamily protein	
dpca7g465690.840	Basic-leucine zipper (bZIP) transcription factor family protein;basic leucine-zipper 52 (bZIP52)	OsbZIP61;RF2b, OsRF2B, OsbZIP30, bZIP30;RF2a, OsbZIP75;OsbZIP84, BZIP84
dpca7g469610.840	malate dehydrogenase (MDH);Lactate/malate dehydrogenase family protein;peroxisomal NAD-malate dehydrogenase 1 (PMDH1);peroxisomal NAD-malate dehydrogenase 2 (PMDH2)	OsMDH7.1, OsLdh8, Ldh8;OsMDH1, OsLdh2, Ldh2;MDH, OsMDH8.1, OsLdh9, Ldh9;OsmMDH, mMDH, OsMDH1.2, MDH1.2, OsLdh1, Ldh1
dpca7g465790.840	Peroxidase superfamily protein	POX3006, prx114, Osprx114, PO-C1, POC-1, POC1, OsPOC1, Prx14, OsPrx14, POD3006, OsPOD3006;POX5.1, prx113, POX5;POX22.3, OSPER, OsPOX, POX, Pir3, prx111, POX22, OsPOX1, POX1, OsPOX22.3, OsPR9, PR9, Perox4, OsPerox4;prx41, OsPrx41, OsPOX8.1, POX8.1, OsPOD2, POD2;POXgX9, OsPOXgX9, prx112, OsPrx112, PRX112
dpca7g476560.840	sphingosine kinase 1 (SPHK1);Diacylglycerol kinase family protein	
dpca7g470540.840	splicing endonuclease 1 (SEN1);splicing endonuclease 2 (SEN2)	
dpca7g492760.840	early nodulin-like protein 5 (ENODL5)	OsENODL16;OsENODL14;OsENODL9;OsENODL3
dpca7g532070.840	receptor like protein 27 (RLP27);receptor like protein 22 (RLP22);receptor like protein 23 (RLP23);receptor like protein 26 (RLP26)	
dpca7g532220.840	NIMA-related serine/threonine kinase 1 (NEK1)	OsNek3, OsSTA192;OsNek2;OsNek1;OsNek5;OsNek4
dpca7g482260.840	actin depolymerizing factor 11 (ADF11);actin depolymerizing factor 8 (ADF8);actin depolymerizing factor 2 (ADF2)	OsADF6;OsADF1;OsADF9;OsADF11;OsADF10
dpca7g494830.840	Sec23/Sec24 protein transport family protein	Sec23b, OsSEC23B;Sec23c, OsSEC23C
dpca7g536790.840	GYF domain-containing protein	
dpca7g528020.840	exocyst complex component 84B (EXO84B);Vps51/Vps67 family (components of vesicular transport) protein;BEST Arabidopsis thaliana protein match is: exocyst complex component 84B (TAIR:AT5G49830.1)	OsEXO84B
dpca7g538190.840	BEST Arabidopsis thaliana protein match is: BTB/POZ domain-containing protein (TAIR:AT1G63850.1);BTB/POZ domain-containing protein;PRLI-interacting factor, putative	OsH-BTB5;OsH-BTB1
dpca7g494490.840	RNA-binding protein 47C (RBP47C);RNA-binding protein 47B (RBP47B);RNA-binding protein 47C' (RBP47C');RNA-binding protein 47A (RBP47A)	OsRRM1-177;OsRRM1-83;OsRRM1-33;OsRRM1-66;OsRRM1-49
dpca7g501720.840	KANADI 2 (KAN2);KANADI 3 (KAN3);ABERRANT TESTA SHAPE (ATS)	rl9, SLL1/RL9, SLL1, OsSLL1, OsADD1, ADD1, KANADI1, AH2, OsAH2, CL1, OsCL1;OsMYB3, MYB3;OsKAN4;OsKAN1, OsKAN2, KAN2
dpca7g507130.840	Leucine-rich repeat protein kinase family protein;EF-TU receptor (EFR)	OsCRPG348;OsRLCK65
dpca7g530750.840	KU70 homolog (KU70)	
dpca7g478380.840	O-Glycosyl hydrolases family 17 protein	OsBG13;Gns12, OsGns12;Gns11, OsGns11, OsBGL3, BGL3
dpca7g491160.840	unknown protein	
dpca7g482140.840	lipid transporters	
dpca7g537490.840	Coatomer epsilon subunit	
dpca7g529520.840	Subtilase family protein;subtilase 4.13 (SBT4.13);subtilase family protein;Subtilisin-like serine endopeptidase family protein	OsSub58;OsSub47;OsSub22, OsSASP, SASP;OsSub3
dpca7g469230.840	cytochrome P450, family 709, subfamily B, polypeptide 1 (CYP709B1);cytochrome P450, family 709, subfamily B, polypeptide 2 (CYP709B2);cytochrome P450, family 709, subfamily B, polypeptide 3 (CYP709B3)	OsCYP709C9;OsCYP709C5;OsCYP709C11
dpca7g515560.840	HXXXD-type acyl-transferase family protein;anthocyanin 5-aromatic acyltransferase 1 (AACT1)	OsMaT-3;OsMaT-2
dpca7g470250.840	DNA-directed RNA polymerase II protein	
dpca7g509040.840	Na+/H+ antiporter 6 (NHX6);sodium hydrogen exchanger 5 (NHX5);sodium hydrogen exchanger 2 (NHX2)	OsNHX5, NHX5, OsGPA6, OsNHX4, NHX4;OsSTA230, OsNHX6, OsNHX5, NHX5;OsNHX2, OsNHX6, NHX6;OsNHX1, OcNHX1, OgNHX1, OrNHX1, OpNHX1, ObNHX1, OsNHX3, NHX3
dpca7g520240.840	alpha/beta-Hydrolases superfamily protein	
dpca7g516130.840	germin-like protein 4 (GLP4);germin-like protein subfamily 2 member 2 precursor (GL22);RmlC-like cupins superfamily protein	OsGLP9-1, OsCDP9.4, CDP9.4;OsGLP9-3, OsCDP9.6, CDP9.6;OsGLP9-2, OsCDP9.5, CDP9.5;OsGLP5-2, OsGLP5-1, GLP5-1, OsCDP5.2, CDP5.2;OsGLP1-1, OsCDP1.1, CDP1.1
dpca7g483760.840	DOMON domain-containing protein / dopamine beta-monooxygenase N-terminal domain-containing protein	OsRSS5, OsCYBDOMG1, CYBDOMG1
dpca7g491560.840	nucleolar protein gar2-related	
dpca7g498660.840	ECERIFERUM 3 (CER3);ECERIFERUM 1 (CER1)	OsGL1-1, WSL2;OsGL1-2, WAX2, OsWAX2;OsGL1-3;OsCER1, CER1, OsGL1-4, GL1-4, Os CER1, OsLTR1
dpca7g520660.840	unknown protein	
dpca7g468390.840	unknown protein	
dpca7g490480.840	NADH:ubiquinone oxidoreductase, 17.2kDa subunit	
dpca7g473920.840	GDSL-like Lipase/Acylhydrolase superfamily protein;alpha-fucosidase 1 (FXG1)	OsGELP92, OsGELP92a, OsGELP92b, OsGELP92c, AChE;OsGELP91;OsGELP66;OsGELP80
dpca7g472960.840	Tetratricopeptide repeat (TPR)-like superfamily protein	
dpca7g533780.840	A20/AN1-like zinc finger family protein	OsSAP9, SAP9, ZFP33;OsSAP6
dpca7g517430.840	K+ uptake permease 11 (KUP11);K+ uptake permease 10 (KUP10)	OsHAK18;OsHAK11;OsHAK12;OsHAK23
dpca7g479580.840	P-loop containing nucleoside triphosphate hydrolases superfamily protein;cytochrome BC1 synthesis (BCS1)	
dpca7g494860.840	NQR;GroES-like zinc-binding alcohol dehydrogenase family protein	
dpca7g496950.840	TRANSPARENT TESTA 7 (TT7);cytochrome P450, family 71, subfamily A, polypeptide 25 (CYP71A25);cytochrome P450, family 98, subfamily A, polypeptide 3 (CYP98A3);cytochrome P450, family 71, subfamily A, polypeptide 22 (CYP71A22);cytochrome P450, family 71, subfamily B, polypeptide 37 (CYP71B37)	OsCYP92A9, CYP92A9, OsCYP71A1, CYP71A1, OsCYP71W6, CYP71W6, BBH, OsBBH, SD3, OsSD3;OsF3'H, F3'H, OsF3'H8, OsCYP71W8, CYP71W8;OsCYP92A11;OsF3'H3, OsCYP71W5, CYP71W5
dpca7g472240.840	IRREGULAR XYLEM 6 (IRX6);COBRA (COB)	OsBC1L7, OsPCS6, PCS6;bc1, bc-1, OsBC1, CWA1, FP1, OsPCS3, PCS3;OsBC1L6, OsPCS8, PCS8;OsBC1L4, OsPCS7, PCS7;OsBC1L2, BC1L2
dpca7g524460.840	ADPGLC-PPase large subunit (APL2);ADP glucose pyrophosphorylase large subunit 1 (APL1);APL3	OsAGPL4, APL4, OsAPL4, OsSTA193;OsAGPL1, OsAPL1, APL1, OsAGPL3, AGPL3, OsAGPSL3, AGPSL3;OsAGPL3, APL3, OsAPL3, AGPlar, OsAGPL1, AGPL1;OsAGPL2, osagpl2, APL2, OsAPL2, AGPiso, sh2, Sh2, GIF2, GAS1
dpca7g472560.840	histone deacetylase 5 (HDA05);histone deacetylase of the RPD3/HDA1 superfamily 18 (HDA18);histone deacetylase-related / HD-related	OsHDA713;OsHDA704;OsHDAC10, HDA714, OsHDA714, ASDAC, OsASDAC
dpca7g479640.840	P-loop containing nucleoside triphosphate hydrolases superfamily protein;cytochrome BC1 synthesis (BCS1)	
dpca7g488410.840	3-ketoacyl-CoA synthase 4 (KCS4);3-ketoacyl-CoA synthase 6 (KCS6);3-ketoacyl-CoA synthase 5 (KCS5);3-ketoacyl-CoA synthase 10 (KCS10);3-ketoacyl-CoA synthase 9 (KCS9)	OsKCS19;CER6/CUT1, CER6, CUT1, OsCER6, WSL4, KCS6, OsKCS6, CER6/CUT1/KCS6, OsHMS1, OsKCS8, KCS8;KCS, OsKCS2;OsKCS1, OsKCS13, KCS13
dpca7g494530.840	alpha/beta-Hydrolases superfamily protein;CXE12;carboxyesterase 13 (CXE13);carboxyesterase 5 (CXE5)	OsCXE8.2
dpca7g528400.840	EMBRYO SAC DEVELOPMENT ARREST 14 (EDA14)	
dpca7g496580.840	ACT-like protein tyrosine kinase family protein	OsACTPK6;OsACTPK2;OsACTPK3
dpca7g498700.840	unknown protein	
dpca7g487880.840	Tetratricopeptide repeat (TPR)-like superfamily protein;DEFECTIVELY ORGANIZED TRIBUTARIES 4 (DOT4);embryo defective 2758 (EMB2758)	
dpca7g526510.840	CONSTITUTIVE EXPRESSION OF VSP 1 (CEV1);cellulose synthase 1 (CESA1);cellulose synthase 10 (CESA10);IRREGULAR XYLEM 3 (IRX3)	OsCesA8, OsCESA8, OS_CESA08, CesA8;OsCesA2, OsCESA2, OS_CESA02;OsCesA1, OsCesA-1, OsCESA1, OS_CESA01, CesA1;Bc6*, Bc6, OsCesA9, CESA9, OsCESA9, OS_CESA09, OsCesA 9, CesA9, BC88, SDBC1, OsSDBC1;OsCesA5, OsCESA5, OS_CESA05
dpca7g466400.840	GDSL-like Lipase/Acylhydrolase superfamily protein;SGNH hydrolase-type esterase superfamily protein	OsGELP94, OsGELP94a, OsGELP94b;OsGELP46, OsGELP46a, OsGELP46b;OsGELP95
dpca7g469470.840	RNA helicase 36 (RH36);DEA(D/H)-box RNA helicase family protein;P-loop containing nucleoside triphosphate hydrolases superfamily protein	
dpca7g536220.840	Cell differentiation, Rcd1-like protein	OsEnS-35
dpca7g529730.840	FUNCTIONS IN: molecular_function unknown;transferases, transferring glycosyl groups	
dpca7g479390.840	NB-ARC domain-containing disease resistance protein;LRR and NB-ARC domains-containing disease resistance protein;HOPZ-ACTIVATED RESISTANCE 1 (ZAR1)	YR1, YR7, YR11, YR20, YR22, YR24
dpca7g515690.840	unknown protein;SUB1	
dpca7g517960.840	unknown protein	
dpca7g518620.840	RESISTANCE TO P. SYRINGAE PV MACULICOLA 1 (RPM1);NB-ARC domain-containing disease resistance protein;RECOGNITION OF PERONOSPORA PARASITICA 13 (RPP13);HOPZ-ACTIVATED RESISTANCE 1 (ZAR1)	
dpca7g485340.840	O-fucosyltransferase family protein;root hair specific 17 (RHS17)	OsFBDUF47
dpca7g524850.840	O-Glycosyl hydrolases family 17 protein;Glycosyl hydrolase superfamily protein	OsBGL2;OsBG11
dpca7g466390.840	cysteine-rich RLK (RECEPTOR-like protein kinase) 20 (CRK20);cysteine-rich RLK (RECEPTOR-like protein kinase) 19 (CRK19)	Gnk2RLK-6, OsGnk2RLK-6, OsGNK2RLK6;OsRLCK233;Gnk2RLK-4, OsGnk2RLK-4, OsGNK2RLK4
dpca7g505360.840	Domain of unknown function (DUF220);Domain of unknown function DUF220	
dpca7g529930.840	FKBP-like peptidyl-prolyl cis-trans isomerase family protein	OsFKBP16-4
dpca7g465810.840	HYPOXIA RESPONSIVE ERF (ETHYLENE RESPONSE FACTOR) 1 (HRE1);ethylene-responsive element binding protein (EBP);HYPOXIA RESPONSIVE ERF (ETHYLENE RESPONSE FACTOR) 2 (HRE2)	OsERF#067, OsERF067, OsERF67, AP2/EREBP#076, AP2/EREBP76;OsERF#061, OsERF061, OsERF61, AP2/EREBP#093, AP2/EREBP93;OsERF#071, OsERF071, OsERF71, AP2/EREBP#124, AP2/EREBP124, OsERF15
dpca7g484900.840	RAD3-like DNA-binding helicase protein	
dpca7g481020.840	ABERRANT LATERAL ROOT FORMATION 5 (ALF5);MATE efflux family protein	
dpca7g478040.840	formin homology5 (Fh5);formin 3 (FH3);formin homology 1 (AFH1);Actin-binding FH2 (formin homology 2) family protein	OsSTA198, STA198, OsFH11;OsWD40-157;OsFH10;OsWD40-158;OsFH4
dpca7g499410.840	ENHANCER OF PINOID (ENP);NAKED PINS IN YUC MUTANTS 2 (NPY2)	OsBTBN19;OsNPY2, OsBTBN14, BTBN14;OsBTBN24;OsBTBN7
dpca7g493660.840	MATE efflux family protein	OsMATE35;OsMATE31;OsMATE51;OsMATE47
dpca7g468570.840	GDSL-like Lipase/Acylhydrolase superfamily protein	OsGELP93;OsGELP50, OsGELP50a, OsGELP50b;OsGELP49, HTA1, OsHTA1;OsGELP17;OsGELP105
dpca7g487140.840	purple acid phosphatase 29 (PAP29);purple acid phosphatase 14 (PAP14);purple acid phosphatase 28 (PAP28)	
dpca7g468990.840	1-cysteine peroxiredoxin 1 (PER1);2-cysteine peroxiredoxin B (2-Cys Prx B);Thioredoxin superfamily protein	Os1-CysPrxA, 1-CysPrxA, OsPER1, PER1, OsPER1A, PER1A;Os1-Cys Prx B, 1-Cys Prx B, Os1-CysPrxB, 1-CysPrxB;BAS1, OsBAS1, OsTPX, TPX, Os2-Cys PrxA, 2-Cys PrxA, Os2-CysPrxA, 2-CysPrxA, 2CYSPRXA, OsPRX2, PRX2
dpca7g477270.840	cellulose synthase like D4 (CSLD4);cellulose synthase-like D3 (CSLD3);cellulose-synthase like D2 (CSLD2);cellulose synthase-like D1 (CSLD1)	OsCslF3, OsCSLF3;OsCslF8, OsCSLF8;OsCslF1, OsCSLF1;OsCslF4, OsCSLF4;OsCslF2, OsCSLF2
dpca7g501680.840	vacuolar iron transporter 1 (VIT1)	OsVIT2, OsVIT1, VIT2;OsVIT1;2, OsVIT1
