dpca0g000240.841	RING/U-box superfamily protein;RING-H2 finger A3A (RHA3A);ATL8;RING-H2 finger A3B (RHA3B)	OsRING287;OsATL32, OsRING329, RING329;OsRING61;OsRING390;OsLTP1.13, OsLtpI.13
dpca6g372310.841	DNA GYRASE B3 (GYRB3);ARID/BRIGHT DNA-binding domain	
dpca6g388970.841	glyoxal oxidase-related protein	OsSTA27
dpca6g430570.841	3-hydroxyacyl-CoA dehydratase 1 (HCD1);delta(3), delta(2)-enoyl CoA isomerase 1 (ECI1);indole-3-butyric acid response 10 (IBR10)	
dpca6g394950.841	alpha/beta-Hydrolases superfamily protein	
dpca6g381060.841	SGS domain-containing protein	OsBHT, OsHsp20L, Hsp20L
dpca6g369070.841	GDSL-like Lipase/Acylhydrolase superfamily protein;SGNH hydrolase-type esterase superfamily protein	OsGELP39;OsGELP38;OsGELP88;OsGELP111;OsGELP6
dpca6g376260.841	RING/U-box superfamily protein	OsRING308;OsRING22
dpca6g375410.841	Leucine-rich repeat protein kinase family protein	OsRPK1;OsLRR-RLK2, LRR-RLK2, OsRIR1
dpca6g388600.841	dynamin-like protein (DL1);DYNAMIN-like 1B (DL1B)	OsDRP1A;OsDRP1C, DRP1C, OsDRP1D;OsDRP1C
dpca6g390480.841	Ribosomal L29 family protein 	OsRPL35
dpca6g416780.841	nicotianamine synthase 3 (NAS3);nicotianamine synthase 4 (NAS4);nicotianamine synthase 2 (NAS2);nicotianamine synthase 1 (NAS1)	OsNAS2, OsNAS1;OsNAS1;OsNAS3
dpca6g381630.841	proline extensin-like receptor kinase 1 (PERK1);Protein kinase superfamily protein;roline-rich extensin-like receptor kinase 4 (PERK4)	OsPERK1;OsPERK2;OsPERK3;OsPERK4;OsPERK8
dpca6g371100.841	INCURVATA2 (ICU2);EMBRYO DEFECTIVE 2780 (EMB2780)	OSPOLA, Ospolalpha, OsDNAP, DNAP;OsPoldelta1, OspolD1
dpca6g410300.841	Peroxidase superfamily protein;RARE COLD INDUCIBLE GENE 3 (RCI3)	prx16, OsPRX16, OsPOD1, POD1;prx72, OsPrx72;prx14;POD2, OsPOD2, PRX13, OSPRX13, OsPrx13;prx15
dpca6g372240.841	HXXXD-type acyl-transferase family protein	
dpca6g420330.841	Glycosyltransferase family 61 protein	OsXAT3;OsXAT2
dpca6g411010.841	glycosyl hydrolase 9B13 (GH9B13);cellulase 2 (CEL2);glycosyl hydrolase 9B1 (GH9B1);glycosyl hydrolase 9B6 (GH9B6)	OsGH9B2;OsGH9B16;OsGH9B1;OsGH9B3;OsGH9B14
dpca6g371130.841	like COV 2 (LCV2);CONTINUOUS VASCULAR RING (COV1)	
dpca6g400930.841	Thioesterase superfamily protein	OsPUKI
dpca6g427520.841	Putative thiol-disulphide oxidoreductase DCC	
dpca6g398770.841	ARM repeat superfamily protein	
dpca6g388670.841	purine permease 4 (PUP4);purine permease 2 (PUP2);purine permease 1 (PUP1)	OsPUP4, BG3/OsPUP4, BG3, OsBG3;OsPUP7;OsPUP8;OsPUP3
dpca6g366740.841	unknown protein	
dpca6g375250.841	Leucine-rich repeat protein kinase family protein	
dpca6g382960.841	RNA polymerase subunit beta (RPOB)	
dpca6g373650.841	Ribosomal protein S8 family protein;ribosomal protein S15A (RPS15A);ribosomal protein S15A D (RPS15AD)	RPS15a, OsRPS15a
dpca6g367680.841	BTB and TAZ domain protein 2 (BT2);BTB and TAZ domain protein 1 (BT1)	OsBT, OsBTBZ2, BTBZ2;OsBTBZ1;OsBTBZ4
dpca6g384710.841	sulfate transporter 3;sulfate transporter 91 (AST91)	OsSultr3;6, OsSul3;6, OsSULTR3;6;OsSultr3;5, OsSul3;5;OsSultr3;2, OsSul3;2;OsSultr3;4, OsSul3;4, OsaSULTR3;4, SPDT, OsSPDT;OsSultr3;3, OsSul3;3, SULTR3;3
dpca6g423860.841	triosephosphate isomerase (TPI);triosephosphate isomerase (TIM)	tpi*, tips, TI, OsTPI1, TPI1, OsTPI1.1, OsTPI1.2;OscTPI
dpca6g418850.841	HYDRA1 (HYD1)	
dpca6g414470.841	zinc induced facilitator-like 1 (ZIFL1)	OsZIFL2, Os-mfs1, mfs1;OsZIFL1;OsZIFL12, OsVMT, VMT, OsVMT/OsZIFL12;OsZIFL7, OsTOM3, TOM3
dpca6g397400.841	Transmembrane amino acid transporter family protein	OsATL16, OsSTA21;OsATL17, OsSTA19;OsATL15;OsATL13;OsATL12
dpca6g371340.841	plant U-box 23 (PUB23);plant U-box 22 (PUB22);plant U-box 24 (PUB24);plant U-box 25 (PUB25);plant U-box 26 (PUB26)	OsPUB31, OsPUB31, PUB31;OsPUB32, OsPUB32, PUB32;OsPUB33, OsPUB33, PUB33;OsPUB34, OsPUB34, PUB34;OsPUB37, OsPUB37, PUB37
dpca6g412360.841	Purple acid phosphatases superfamily protein;purple acid phosphatase 9 (PAP9)	OsPAP9a
dpca6g364150.841	glutathione S-transferase TAU 1 (GSTU1);glutathione S-transferase TAU 8 (GSTU8);glutathione S-transferase tau 7 (GSTU7);EARLY-RESPONSIVE TO DEHYDRATION 9 (ERD9);glutathione S-transferase tau 2 (GSTU2)	OsGSTU43;OsGSTU36;OsGSTU37;OsGSTU35;OsGSTU42
dpca6g388080.841	ATARCA;receptor for activated C kinase 1C (RACK1C_AT);receptor for activated C kinase 1B (RACK1B_AT);Transducin/WD40 repeat-like superfamily protein	RACK1A, RWD, OsWD40-21, OsRACK1, OsRACK1A;OsWD40-122, WD40-122, OsRACK1B;OsWD40-26, OsKTN80c, OsDWD8, DWD8;OsWD40-82, OsDWD19, DWD19
dpca6g368180.841	Cysteine proteinases superfamily protein	
dpca6g374770.841	Dihydrodipicolinate reductase, bacterial/plant	
dpca6g362860.841	late embryogenesis abundant protein-related / LEA protein-related;Late embryogenesis abundant (LEA) protein-related	
dpca6g368260.841	Protein kinase superfamily protein	OsRLCK52;OsRLCK123;OsRLCK277
dpca6g378570.841	NAD(P)H dehydrogenase B3 (NDB3);NAD(P)H dehydrogenase B2 (NDB2);NAD(P)H dehydrogenase B1 (NDB1)	OsNDA, NDB3, OsNDB3, OsNDB2, NDB2;OsNDB1;OsNDB3
dpca6g376150.841	FAD-dependent oxidoreductase family protein	
dpca6g433000.841	GIANT KILLER (GIK);Predicted AT-hook DNA-binding family protein;AT-hook protein of GA feedback 2 (AGF2);SUPPRESSOR OF PHYB-4#3 (SOB3)	OsAHL7;OsAHL3, OsAHL4, AHL4
dpca6g419530.841	HD domain-containing metal-dependent phosphohydrolase family protein	
dpca6g409720.841	GDSL-like Lipase/Acylhydrolase superfamily protein	OsGELP15, OsGELP15a, OsGELP15b, OsGELP15c;OsGELP16, OsGELP16a, OsGELP16b;OsGELP14
dpca6g422370.841	Class I glutamine amidotransferase-like superfamily protein	
dpca6g399970.841	embryo sac development arrest 39 (EDA39);calmodulin-binding family protein	OsIQM1;OsIQM4;OsIQM3
dpca6g432570.841	Transducin/WD40 repeat-like superfamily protein	OsWD40-9, OsPUB71, OsPUB71, PUB71
dpca6g412000.841	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein;senescence-related gene 1 (SRG1)	OsODD11, ODD11, 2-ODD11, Os2-ODD11, 2ODD11, Os2ODD11, M3H, OsM3H
dpca6g381970.841	pyrimidin 4 (PYR4)	
dpca6g382090.841	N-ethylmaleimide sensitive factor (NSF)	OsSec18, Sec18, OsNSF, NSF
dpca6g393640.841	SCP1-like small phosphatase 4 (SSP4)	
dpca6g372870.841	CYTOKINESIS DEFECTIVE 1 (CYT1);Glucose-1-phosphate adenylyltransferase family protein	OsMPG4, OsVTC1-8, VTC1-8;OsMPG1, OsVTC1-1, VTC1-1;OsMPG3, OsVTC1-3, VTC1-3
dpca6g413360.841	Pre-mRNA cleavage complex II protein family	
dpca6g372430.841	Zinc finger (C3HC4-type RING finger) family protein	OsRING138, OsvWA24, vWA24;OsvWA23, vWA23;OsRING212, OsvWA38, vWA38;OsRING182, OsvWA31, vWA31;OsRING416, OsvWA30, vWA30
dpca6g423680.841	NAC domain containing protein 47 (NAC047);NAC domain containing protein 25 (NAC025);NAC-like, activated by AP3/PI (NAP);NAC domain containing protein  2 (NAC2)	OsNAC10, NAC10, ONAC122, NAC122, OsSNAC10, SNAC10;ONAC131;ONAC010, ONAC10, OsSTA199, OsNAC3, NAC3;OsNAP, NAP, ONAC058, ONAC58, Os PS1, PS1, OsCTb1, CTb1;ONAC103, OsNAC103, OsNAC18, NAC18
dpca6g414740.841	isocitrate dehydrogenase V (IDH-V);isocitrate dehydrogenase VI (IDH-VI);isocitrate dehydrogenase 1 (IDH1);isocitrate dehydrogenase subunit 2 (IDH2);isocitrate dehydrogenase III (IDH-III)	OsIDHa, ICDHc;OsIDHc;2, IDHc;2
dpca6g363530.841	Curculin-like (mannose-binding) lectin family protein;D-mannose binding lectin protein with Apple-like carbohydrate-binding domain	
dpca6g399560.841	translation elongation factor Ts (EF-Ts), putative	
dpca6g372290.841	unknown protein	
dpca6g370810.841	Protein of unknown function (DUF803)	OsMGT
dpca6g418540.841	Pentatricopeptide repeat (PPR) superfamily protein;Tetratricopeptide repeat (TPR)-like superfamily protein;pentatricopeptide (PPR) repeat-containing protein	
dpca6g406720.841	hydroxyethylthiazole kinase family protein	
dpca6g398220.841	AME3;FUS3-complementing gene 1 (FC1)	OsAFC2, AFC2, OsDR11, DR11, OsDR11L, OsDR11S
dpca6g364010.841	Major facilitator superfamily protein	PTR;OsPOT, POT, OsIROPT1, IROPT1;PTR, OsNPF5.16
dpca6g366890.841	Adaptin family protein;Adaptor protein complex AP-1, gamma subunit;gamma-adaptin 1 (GAMMA-ADAPTIN 1)	
dpca6g391830.841	TBP-associated factor 7 (TAF7)	OsDLN136;OsDLN15
dpca6g390640.841	plastidic pyruvate kinase beta subunit 1 (PKP-BETA1);plastidial pyruvate kinase 3 (PKp3);PKP-ALPHA;Pyruvate kinase family protein	OsPK6;OsPKpb2, PKpb2, OsPKpbeta2, PKpbeta2, OsPK9, PK9;OsPKpa1, OsPK2, PK2;OsPK8
dpca6g417840.841	shaggy-related kinase 11 (SK 11);ATSK12;shaggy-like kinase 13 (SK13)	OsSKgamma, SKgamma, OsSK11/ OsGSK2, OsSK11, OsGSK2, SK11, GSK2, OsSK12, SK12;OsSK13/OsGSK6, OsSK13, OsGSK6, SK13;OsSK12/OsGSK3, OsSK12, OsGSK3, SK12
dpca6g432030.841	YUCCA6 (YUC6);YUCCA2 (YUC2);YUCCA 9 (YUC9);YUCCA 8 (YUC8)	OsYUCCA4, OsYUC4, YUC4, YUCCA6, OsYUCCA6;OsYUCCA3, OsYUC3, YUC3;OsYUCCA6, OsYUC6, YUC6;OsYUCCA7, OsYUC7, OsYUC5, YUC5, YUC7;OsYUCCA5, OsYUC5, YUC5
dpca6g389060.841	unknown protein	
dpca6g414390.841	zinc induced facilitator-like 2 (ZIFL2)	OsZIFL2, Os-mfs1, mfs1;OsZIFL1;OsTOM1, ZIFL4, OsZIFL4;OsZIFL7, OsTOM3, TOM3
dpca6g387440.841	BEST Arabidopsis thaliana protein match is: hydroxyproline-rich glycoprotein family protein (TAIR:AT1G49330.1);hydroxyproline-rich glycoprotein family protein;FUNCTIONS IN: molecular_function unknown	
dpca6g382880.841	Peptidase M28 family protein;ALTERED MERISTEM PROGRAM 1 (AMP1);protease-associated (PA) domain-containing protein	go, go1, pla3, PLA3, PLA3/GO, OsLBD3-7, LBD3-7, OsLBD25, LBD25
dpca6g372640.841	RING/FYVE/PHD zinc finger superfamily protein	OsRING360;OsRING162;OsRING396
dpca6g385470.841	Peroxidase superfamily protein;peroxidase 2 (PA2)	prx34, OsPrx34;prx17, OsPRX17, OsPRX72;atp6, OsPOX1, prx3, POX1;prx33
dpca6g381280.841	RING/U-box superfamily protein	OsNBIP1, OsRING163, RING163, OsC3HC4_010, C3HC4_010;OsRING41;OsRING265;OsRING55;OsRING53
dpca6g402130.841	atypical CYS  HIS rich thioredoxin 4 (ACHT4);atypical CYS  HIS rich thioredoxin 5 (ACHT5)	
dpca6g367970.841	histone acetyltransferase of the CBP family 1 (HAC1);histone acetyltransferase of the CBP family 12 (HAC12)	OsHAC701, OsKIX_1, OsHAC5;OsHAC703, OsKIX_2, OsHAC1;OsHAC704, OsKIX_4, OsHAC12
dpca6g382540.841	hexokinase 1 (HXK1);hexokinase 2 (HXK2);hexokinase 3 (HXK3);hexokinase-like 1 (HKL1)	OsHXK6;OsHXK5;OsHXK2;OsHXK9;OsHXK7, OsHXK8
dpca6g383630.841	respiratory burst oxidase protein F (RBOH F);Riboflavin synthase-like superfamily protein;respiratory burst oxidase homologue D (RBOHD)	rbohC, OsrbohC, Os rbohC, OsRbohC, OsNox5, Nox5, OsrbohD, OsRboh5, RBOHA, OsRboh5, Rboh5;rbohA, OsrbohA, Os rbohA, OsRbohA, OsNox2, Nox2, OsRboh2, Rboh2;rbohB, OsrbohB, Os rbohB, OsRbohB, OsNox1, Nox1, Os-RbohB, RbohB, OsRboh1, Rboh1
dpca6g428040.841	Enhancer of polycomb-like transcription factor protein	
dpca6g374680.841	succinate dehydrogenase 5 (SDH5)	OsFbox283, Os_F0368, OsFBL26, FBL26;OsFbox220, Os_F0518, OsFBX142, FBX142;Os_F0710
dpca6g371640.841	unknown protein	
dpca6g375550.841	TBP-associated factor 4 (TAF4)	
dpca6g378370.841	F-box family protein	OsFbox447, Os_F0225, OsFBX293, FBX293;OsFbox448, Os_F0428, OsFBDUF46, FBDUF46;OsFbox446, Os_F0095, OsFBX292, FBX292
dpca6g390950.841	H(+)-ATPase 8 (HA8);H(+)-ATPase 6 (HA6);H(+)-ATPase 5 (HA5)	OSA7, OsA7, osAHA7, AHA7, PAA-Hwa, OsLMPA;OSA3, OsA3, osAHA3, AHA3, PAM3;OSA10, OsA10, osAHA10, AHA10;OSA2, OsA2, osAHA2, AHA2, OsPMA2;OSA1, OsA1, osAHA1, AHA1
dpca6g378090.841	homolog of yeast autophagy 18 (ATG18) F (G18F);homolog of yeast autophagy 18 (ATG18) G (ATG18G);homolog of yeast autophagy 18 (ATG18) H (ATG18H)	OsATG18e, OsWD40-27;OsATG18f, OsWD40-118
dpca6g366990.841	SIGNAL PEPTIDE PEPTIDASE-LIKE 3 (SPPL3);SIGNAL PEPTIDE PEPTIDASE-LIKE 5 (SPPL5)	
dpca6g370630.841	CONTAINS InterPro DOMAIN/s: Protein BYPASS related (InterPro:IPR008511);unknown protein	
dpca6g374360.841	alternative NAD(P)H dehydrogenase 2 (NDA2);alternative  NAD(P)H dehydrogenase 1 (NDA1);NAD(P)H dehydrogenase B1 (NDB1);NAD(P)H dehydrogenase B3 (NDB3)	OsNDA1;OsNDA2;OsNDA, NDB3, OsNDB3, OsNDB2, NDB2
dpca6g428340.841	xyloglucan endotransglucosylase/hydrolase 26 (XTH26);xyloglucan endotransglucosylase/hydrolase 15 (XTH15);xyloglucan endotransglycosylase 6 (XTR6);Touch 4 (TCH4);xyloglucan endotransglucosylase/hydrolase 16 (XTH16)	OsXTH15, DEFL9, OsDEFL9;OsXTH14
dpca6g384770.841	potassium channel in Arabidopsis thaliana 2 (KAT2);K+ transporter 1 (KT1);potassium channel in Arabidopsis thaliana 1 (KAT1)	OsKAT4;OsNKT5, OsKAT3, KAT3;OsKAT3, OsKAT1, KAT1;OsKAT1, OsKAT3;OsAKT1, Os-AKT1
dpca6g369080.841	Zinc-binding dehydrogenase family protein;alkenal reductase (AER)	OsNADPH1, NADPH1;ClpC2
dpca6g363020.841	peroxisomal ABC transporter 1 (PXA1);ABC transporter family protein	OsABCD2;OsABCD3;OsABCD1, OsABCD1_1, OsABCD1_2
dpca6g363570.841	cytochrome P450, family 71, subfamily B, polypeptide 13 (CYP71B13);ytochrome p450, family 71, subfamily B, polypeptide 11 (CYP71B11);cytochrome P450, family 71, subfamily A, polypeptide 25 (CYP71A25);cytochrome P450, family 71, subfamily A, polypeptide 20 (CYP71A20);cytochrome P450, family 71 subfamily B, polypeptide 7 (CYP71B7)	OsCYP71AA3, OsCYP71AA1, CYP71AA1;OsCYP71AA2;OsCYP71W1, OsCYP71W2, CYP71W2;OsCYP71W3;OsCYP71Z21
dpca6g370160.841	cullin 1 (CUL1)	OsCUL1-2;OsCUL1, CUL1;OsCUL1-3
dpca6g373740.841	Pectin lyase-like superfamily protein	OsPLL2, PLL2;OsPSE1, OsPLL1, PLL1
dpca6g363060.841	ARABIDOPSIS TRITHORAX-RELATED PROTEIN 5 (ATXR5);ARABIDOPSIS TRITHORAX-RELATED PROTEIN 6 (ATXR6)	OsSET6, SDG720, OsPHD7, PHD7, OsSDG720, OsATXR5, ATXR5;OsSET7, SDG730, OsPHD8, PHD8, SDG743, OsSDG743, OsATXR6, ATXR6
dpca6g371720.841	Glycosyl hydrolase superfamily protein;ATBG_PAP	OsBGL14X;OsBGL14
dpca6g405960.841	Esterase/lipase/thioesterase family protein	OsPES1a;OsPES2;OsPES1b
dpca6g431100.841	RNA helicase family protein;maternal effect embryo arrest 29 (MEE29);ENHANCED SILENCING PHENOTYPE 3 (ESP3)	mog-4
dpca6g410720.841	FAD-dependent oxidoreductase family protein	
dpca6g381660.841	IRREGULAR XYLEM 1 (IRX1);cellulose synthase A4 (CESA4);IRREGULAR XYLEM 3 (IRX3);cellulose synthase 1 (CESA1)	OsCesA4, OsCESA4, CESA4, OS_CESA04, BC11, bc7t, Bc7(t), bc-7, OsCesA 4, CesA4, FC17/CESA4, FC17, OsFC17;OsCesA8, OsCESA8, OS_CESA08, CesA8;OsCesA1, OsCesA-1, OsCESA1, OS_CESA01, CesA1;Bc6*, Bc6, OsCesA9, CESA9, OsCESA9, OS_CESA09, OsCesA 9, CesA9, BC88, SDBC1, OsSDBC1;OsCesA2, OsCESA2, OS_CESA02
dpca6g426310.841	acyl-CoA oxidase 4 (ACX4)	OsACX4, OsACOX1, ACOX1
dpca6g364020.841	villin 2 (VLN2)	VLN2, OsVLN2, Os VLN2;VLN3, OsVLN3, Os VLN3;VLN4, OsVLN4, Os VLN4
dpca6g432180.841	FUNCTIONS IN: molecular_function unknown;Topoisomerase II-associated protein PAT1	
dpca6g398160.841	Laccase/Diphenol oxidase family protein;laccase 7 (LAC7)	OsLAC17;OsLAC24;OsLAC23, OsLAC19, LAC19;OsLAC22
dpca6g365890.841	Protein kinase superfamily protein	Orysa;CKL4;CKL10, Orysa;CKL10, OsCKL:10, CKL:10
dpca6g430080.841	Core-2/I-branching beta-1,6-N-acetylglucosaminyltransferase family protein	OsSRR1, OsGT14;1, GT14;1
dpca6g372530.841	Josephin family protein	
dpca6g385100.841	Protein kinase superfamily protein;choline kinase 1 (CK1)	
dpca6g413590.841	AINTEGUMENTA-like 5 (AIL5);PLETHORA 2 (PLT2);Integrase-type DNA-binding superfamily protein;PLETHORA 1 (PLT1)	OsPLT5, AP2/EREBP5, AP2/EREBP#005, BBM3, OsBBM3, BBM1, OsBBM1;OsPLT7, AP2/EREBP#088, AP2/EREBP88;OsPLT1, AP2/EREBP#044, AP2/EREBP44, AINTEGUMENTA, OsAINTEGUMENTA;OsPLT4, AP2/EREBP#037, AP2/EREBP37, BBM4, OsBBM4;OsPLT6, AP2/EREBP#118, AP2/EREBP118, BBM1, OsBBM1, OsBBML1, BBML1, OsASGR-BBML1, ASGR-BBML1
dpca6g430650.841	CBL-interacting protein kinase 20 (CIPK20);CBL-interacting protein kinase 15 (CIPK15);SOS3-interacting protein 1 (SIP1)	OsCIPK05, CIPK5, OsCIPK5, OsSTA7, OsSnRK3.2, SnRK3.2;OsCIPK02, CIPK2, OsCIPK2, OsSnRK3.26, SnRK3.26;OsCIPK18, OsSnRK3.16, SnRK3.16;OsCIPK10, OsSnRK3.12, SnRK3.12
dpca6g405920.841	Transducin/WD40 repeat-like superfamily protein	OsWD40-60, OsDWD69, DWD69;OsWD40-106, WD40-106, OsKRN2;OsWD40-47
dpca6g376520.841	nodulin MtN21 /EamA-like transporter family protein	OsUMAMIT9;OsUMAMIT15
dpca6g369520.841	EMBRYO DEFECTIVE 1879 (EMB1879);ROOT UV-B SENSITIVE 2 (RUS2);ROOT UVB SENSITIVE 1 (RUS1);ROOT UV-B SENSITIVE 4 (RUS4)	OsRUS6A;OsRUS6B;OsRUS1;OsRUS2, OsRUS2.1, OsRUS2.2
dpca6g380360.841	Acetamidase/Formamidase family protein	
dpca6g376790.841	apurinic endonuclease-redox protein (ARP);C2 calcium/lipid-binding endonuclease/exonuclease/phosphatase	
dpca6g363510.841	RNA-binding (RRM/RBD/RNP motifs) family protein	OsRRM1-19;OsRRM1-13
dpca6g373840.841	CCT motif family protein	OsCCT01, CCT01, OsCMF1;OsCCT17, OsCMF5, CMF5;OsCCT41, CCT41, OsCMF14;OsCCT39, OsCMF13, CMF13, OsRpp30-L, Rpp30-L
dpca6g375480.841	VARIEGATED 3 (VAR3);zinc finger (Ran-binding) family protein;Ran BP2/NZF zinc finger-like superfamily protein	
dpca6g389200.841	thioredoxin-dependent peroxidase 2 (TPX2);thioredoxin-dependent peroxidase 1 (TPX1);Thioredoxin superfamily protein;type 2 peroxiredoxin-related / thiol specific antioxidant / mal allergen family protein	OsPrxII C, PrxII C, OsPrxIIC, PrxIIC;OsPrxII E1, PrxII E1, OsPrxIIE1, PrxIIE1;Pre IIE2, OsPrxII E2, PrxII E2, OsPrxIIE2, PrxIIE2;OsPrxII F, PrxII F, OsPrxIIF, PrxIIF
dpca6g423090.841	Protein kinase superfamily protein	
dpca6g412390.841	nodulin MtN21 /EamA-like transporter family protein;Walls Are Thin 1 (WAT1)	OsUMAMIT5;OsUMAMIT7;OsUMAMIT9
dpca6g368040.841	carboxyesterase 16 (CXE16);alpha/beta-Hydrolases superfamily protein;GA INSENSITIVE DWARF1C (GID1C);GA INSENSITIVE DWARF1B (GID1B)	OsCXE1.3;OsCXE12.2;Hsr203j, OsHsr203j, CXE1.2, OsCXE1.2;GID1, GID1L2, CXE3.3, OsCXE3.3;OsCXE7.11
dpca6g419070.841	Iron-sulphur cluster biosynthesis family protein	OsISC8;OsISC9
dpca6g415630.841	Protein of unknown function (DUF1191)	
dpca6g429760.841	Pre-mRNA-splicing factor 3	
dpca6g404830.841	fatty acyl-ACP thioesterases B (FATB);Acyl-ACP thioesterase;fatA acyl-ACP thioesterase (FaTA)	OsFatM, FatM;FATB1, OsFATB1;OsFatA, FatA
dpca6g369800.841	SNARE associated Golgi protein family	OsMABS1
dpca6g376010.841	F-box family protein	OsFbox265, Os_F0584, OsFBX168, FBX168;OsFbox046, OsFbox46, Os_F0609, OsFBX28, FBX28;OsFbox137, Os_F0544, OsFBX82, FBX82;OsFbox266, Os_F0434, OsFBX169, FBX169
dpca6g371980.841	carboxyl-terminal domain (ctd) phosphatase-like 2 (CPL2);C-terminal domain phosphatase-like 1 (CPL1)	OsCPL2, CPL2;OsLMS;OsCPL1, CPL1
dpca6g389430.841	Pentatricopeptide repeat (PPR) superfamily protein;Pentatricopeptide repeat (PPR-like) superfamily protein	OsbHLH188, bHLH188
dpca6g400040.841	casein kinase 1-like protein 2 (CKL2);casein kinase 1 (CK1);casein kinase I-like 12 (ckl12);casein kinase I-like 5 (ckl5);dual specificity kinase 1 (ADK1)	
dpca6g418620.841	Protein of unknown function (DUF604);FUNCTIONS IN: transferase activity, transferring glycosyl groups	OsSTA87
dpca6g385840.841	IQ-domain 6 (IQD6);IQ-domain 8 (iqd8);IQ-domain 7 (IQD7)	
dpca6g429360.841	DOF zinc finger protein 1 (DOF1);OBF binding protein 1 (OBP1);DOF zinc finger protein 2 (DOF2);OBF binding protein 4 (OBP4);Dof-type zinc finger DNA-binding family protein	OsDof4, OsDof8, Dof8, OsDof-8, DOF8, OsDof10, Dof10;OsDof24, Dof24, OsDof-24, OsDof25, Dof25;OsDof21, Dof21, OsDof-21, OsCDF2, CDF2, OsDof22, Dof22;OsDof19, Dof19, OsDof-19
dpca6g414650.841	AT-IE	
dpca6g366820.841	selenium-binding protein 1 (SBP1);selenium-binding protein 2 (SBP2);selenium-binding protein 3 (SBP3)	Os SBP, OsSBP
dpca6g363160.841	syntaxin of plants 61 (SYP61)	
dpca6g376320.841	NRPB5;RNA polymerase II fifth largest subunit, C (RPB5C);RNA polymerase II fifth largest subunit, D (RPB5D);NRPE5;RNA polymerase II fifth largest subunit, E (RPB5E)	
dpca6g427480.841	Peroxidase superfamily protein	prx132, prx133, OsPRX132, OsPRX133;prx137;prx34, OsPrx34;prx16, OsPRX16, OsPOD1, POD1
dpca6g377160.841	translationally controlled tumor protein (TCTP);Methionine sulfoxide reductase (MSS4-like) family protein	OsTCTP, TCTP, OsTCTPa, OsTCTPb, TPH
dpca6g392370.841	PIN-FORMED 4 (PIN4);PIN-FORMED 3 (PIN3);PIN-FORMED 7 (PIN7)	PIN3A, OsPIN3a, OsPIN3t, OsPIN10a, OsPIN3, OsPIN3t, PIN3t;PIN1C, OsPIN1C, OsPIN1c, OsPIN1a;PIN1A, OsPIN1A, OsPIN1a, REH1, OsPIN1, OsPIN1b, REH1/OsPIN1
dpca6g418730.841	unknown protein	
dpca6g432040.841	manganese tracking factor for mitochondrial SOD2 (MTM1);Mitochondrial substrate carrier family protein	
dpca6g379700.841	BTB-POZ and MATH domain 1 (BPM1);BTB-POZ and MATH domain 2 (BPM2);BPM3	OsMB22, MB22, OsMBTB51, MBTB51;OsMBTB49;OsMBTB50;OsMB20, MB20, OsMB20a, OsMB20b, DLN234, OsDLN234, OsMBTB47, MBTB47
dpca6g364950.841	Protein kinase superfamily protein	OsRLCK54;OsRLCK184;OsRLCK53
dpca6g426790.841	Ca-2+ dependent nuclease (CAN);Staphylococcal nuclease homologue;phosphatidylinositolglycan-related	
dpca6g365190.841	ralf-like 33 (RALFL33)	OsRALF-7, OsRALF7, RALF-7;OsRALF-37, OsRALF37, RALF-37;OsRALF-4, OsRALF4, RALF-4
dpca6g369330.841	RNA polymerase III RPC4	OsRPC53, RPC53, OsRPC4, RPC4, OsDGS1
dpca6g370070.841	SCARECROW-like 1 (SCL1);phytochrome a signal transduction 1 (PAT1)	SCL1, OsSCL1, OsGRAS-3, OsGRAS3, GRAS-3, GRAS3, OsPH1, ph1, CIGR, OsCIGR;OsCIGR2, OsGRAS-36, OsGRAS36, GRAS-36, GRAS36;OsGRAS-39, OsGRAS39, GRAS-39;OsGRAS-12, OsGRAS12, GRAS-12, OsGRAS11, GRAS11
dpca6g427110.841	LATERAL ORGAN BOUNDARIES (LOB);LOB domain-containing protein 25 (LBD25)	ra2, Osra2, OsCrll4, CRL1L4, CRLL4, OsRA2, OsLBD13, LBD13;CRL1L3, CRLL3, OsCrll3, OsIG1, OsLBD1-9, LBD1-9, OsAS2, AS2, OsLBD11, LBD11
dpca6g372460.841	QUARTET 2 (QRT2);Pectin lyase-like superfamily protein;polygalacturonase abscission zone A. thaliana (PGAZAT)	OsPGL18, PGL18;OsPGL15, PGL15
dpca6g388660.841	TBP-associated factor 11 (TAF11);TBP-associated factor 11B (TAF11b)	
dpca6g374280.841		lax, lax(lx), lx, OsbHLH123, bHLH123, OsLAX1, BOS1, OsBOS1
dpca6g416850.841		
dpca6g412690.841	Peroxidase superfamily protein	OsPOD, prx11, Osprx11, OsPRX11;prx8;prx99;prx65, OsPRX65
dpca6g364390.841	bidirectional amino acid transporter 1 (BAT1)	OsBAT5;OsBAT2;OsBAT6;OsBAT1
dpca6g367940.841	Protein kinase superfamily protein	OsSBeL1, SBeL1, SBEL1
dpca6g395390.841	S-domain-2 5 (SD2-5);Protein kinase superfamily protein	OsMAK2;OsMAK4;Pi-d2, Pi-d(t)2, PiD2(t), Pid2, PI-D2, Pi-d2(t), SDRLK-PID2, OsSDRLK-PID2
